"X","Rank","PreviousRank","Gross","Change","Theaters","PerTheater","TotalGross","Days","Title","Studio","date","Lifetime.Gross"
"1339",1338,"5",4,4.021385,"+101%","3,442",1168,97.406199,15,"The Divergent Series: Insurgent","Lionsgate","2015-04-03",130179072
"1340",1339,"4",5,3.821008,"-5%","3,442",1110,101.227207,16,"The Divergent Series: Insurgent","Lionsgate","2015-04-04",130179072
"1341",1340,"5",4,2.284322,"-40%","3,442",664,103.511529,17,"The Divergent Series: Insurgent","Lionsgate","2015-04-05",130179072
"1342",1341,"5",5,1.258155,"-45%","3,442",366,104.769684,18,"The Divergent Series: Insurgent","Lionsgate","2015-04-06",130179072
"1343",1342,"5",5,1.287341,"+2%","3,442",374,106.057025,19,"The Divergent Series: Insurgent","Lionsgate","2015-04-07",130179072
"1344",1343,"5",5,0.976578,"-24%","3,442",284,107.033603,20,"The Divergent Series: Insurgent","Lionsgate","2015-04-08",130179072
"1345",1344,"5",5,0.964544,"-1%","3,442",280,107.998147,21,"The Divergent Series: Insurgent","Lionsgate","2015-04-09",130179072
"1346",1345,"6",5,2.159877,"+124%","3,118",693,110.158024,22,"The Divergent Series: Insurgent","Lionsgate","2015-04-10",130179072
"1347",1346,"6",6,2.993377,"+39%","3,118",960,113.151401,23,"The Divergent Series: Insurgent","Lionsgate","2015-04-11",130179072
"1348",1347,"6",6,1.557244,"-48%","3,118",499,114.708645,24,"The Divergent Series: Insurgent","Lionsgate","2015-04-12",130179072
"1349",1348,"6",6,0.400159,"-74%","3,118",128,115.108804,25,"The Divergent Series: Insurgent","Lionsgate","2015-04-13",130179072
"1350",1349,"7",6,0.5532,"+38%","3,118",177,115.662004,26,"The Divergent Series: Insurgent","Lionsgate","2015-04-14",130179072
"1351",1350,"6",7,0.406492,"-27%","3,118",130,116.068496,27,"The Divergent Series: Insurgent","Lionsgate","2015-04-15",130179072
"1352",1351,"7",6,0.386977,"-5%","3,118",124,116.455473,28,"The Divergent Series: Insurgent","Lionsgate","2015-04-16",130179072
"1353",1352,"9",7,1.172307,"+203%","2,542",461,117.62778,29,"The Divergent Series: Insurgent","Lionsgate","2015-04-17",130179072
"1354",1353,"8",9,1.865819,"+59%","2,542",734,119.493599,30,"The Divergent Series: Insurgent","Lionsgate","2015-04-18",130179072
"1355",1354,"10",8,1.058826,"-43%","2,542",417,120.552425,31,"The Divergent Series: Insurgent","Lionsgate","2015-04-19",130179072
"1356",1355,"1",NA,84.424532," ","4,276",19744,84.424532,1,"The Avengers: Age of Ultron","Walt Disney","2015-05-01",NA
"1357",1356,"1",1,56.526635,"-33%","4,276",13220,140.951167,2,"The Avengers: Age of Ultron","Walt Disney","2015-05-02",NA
"1358",1357,"1",1,50.319942,"-11%","4,276",11768,191.271109,3,"The Avengers: Age of Ultron","Walt Disney","2015-05-03",NA
"1359",1358,"1",1,13.228555,"-74%","4,276",3094,204.499664,4,"The Avengers: Age of Ultron","Walt Disney","2015-05-04",NA
"1360",1359,"1",1,13.132812,"-1%","4,276",3071,217.632476,5,"The Avengers: Age of Ultron","Walt Disney","2015-05-05",NA
"1361",1360,"1",1,9.409838,"-28%","4,276",2201,227.042314,6,"The Avengers: Age of Ultron","Walt Disney","2015-05-06",NA
"1362",1361,"1",1,8.613154,"-8%","4,276",2014,235.655468,7,"The Avengers: Age of Ultron","Walt Disney","2015-05-07",NA
"1363",1362,"1",1,21.232362,"+147%","4,276",4965,256.88783,8,"The Avengers: Age of Ultron","Walt Disney","2015-05-08",NA
"1364",1363,"1",1,33.835656,"+59%","4,276",7913,290.723486,9,"The Avengers: Age of Ultron","Walt Disney","2015-05-09",NA
"1365",1364,"1",1,22.678911,"-33%","4,276",5304,313.402397,10,"The Avengers: Age of Ultron","Walt Disney","2015-05-10",NA
"1366",1365,"1",1,5.398779,"-76%","4,276",1263,318.801176,11,"The Avengers: Age of Ultron","Walt Disney","2015-05-11",NA
"1367",1366,"1",1,5.990413,"+11%","4,276",1401,324.791589,12,"The Avengers: Age of Ultron","Walt Disney","2015-05-12",NA
"1368",1367,"1",1,4.342154,"-28%","4,276",1015,329.133743,13,"The Avengers: Age of Ultron","Walt Disney","2015-05-13",NA
"1369",1368,"1",1,4.037065,"-7%","4,276",944,333.170808,14,"The Avengers: Age of Ultron","Walt Disney","2015-05-14",NA
"1370",1369,"3",1,10.019125,"+148%","4,276",2343,343.189933,15,"The Avengers: Age of Ultron","Walt Disney","2015-05-15",NA
"1371",1370,"2",NA,16.611428," ","3,702",4487,16.611428,1,"Mad Max: Fury Road","Warner Bros.","2015-05-15",153636354
"1372",1371,"2",3,17.204358,"+72%","4,276",4023,360.394291,16,"The Avengers: Age of Ultron","Walt Disney","2015-05-16",NA
"1373",1372,"3",2,16.145936,"-3%","3,702",4361,32.757364,2,"Mad Max: Fury Road","Warner Bros.","2015-05-16",153636354
"1374",1373,"2",3,12.670764,"-22%","3,702",3423,45.428128,3,"Mad Max: Fury Road","Warner Bros.","2015-05-17",153636354
"1375",1374,"3",2,11.636417,"-32%","4,276",2721,372.030708,17,"The Avengers: Age of Ultron","Walt Disney","2015-05-17",NA
"1376",1375,"1",2,5.329473,"-58%","3,702",1440,50.757601,4,"Mad Max: Fury Road","Warner Bros.","2015-05-18",153636354
"1377",1376,"3",3,3.435547,"-70%","4,276",803,375.466255,18,"The Avengers: Age of Ultron","Walt Disney","2015-05-18",NA
"1378",1377,"2",1,5.031242,"-6%","3,702",1359,55.788843,5,"Mad Max: Fury Road","Warner Bros.","2015-05-19",153636354
"1379",1378,"3",3,3.02058,"-12%","4,276",706,378.486835,19,"The Avengers: Age of Ultron","Walt Disney","2015-05-19",NA
"1380",1379,"1",2,3.933036,"-22%","3,702",1062,59.721879,6,"Mad Max: Fury Road","Warner Bros.","2015-05-20",153636354
"1381",1380,"3",3,2.329898,"-23%","4,276",545,380.816733,20,"The Avengers: Age of Ultron","Walt Disney","2015-05-20",NA
"1382",1381,"3",3,2.353746,"+1%","4,276",550,383.170479,21,"The Avengers: Age of Ultron","Walt Disney","2015-05-21",NA
"1383",1382,"2",1,3.7084,"-6%","3,702",1002,63.430279,7,"Mad Max: Fury Road","Warner Bros.","2015-05-21",153636354
"1384",1383,"4",2,6.691708,"+80%","3,722",1798,70.121987,8,"Mad Max: Fury Road","Warner Bros.","2015-05-22",153636354
"1385",1384,"5",3,5.356424,"+128%","3,727",1437,388.526903,22,"The Avengers: Age of Ultron","Walt Disney","2015-05-22",NA
"1386",1385,"4",5,8.286236,"+55%","3,727",2223,396.813139,23,"The Avengers: Age of Ultron","Walt Disney","2015-05-23",NA
"1387",1386,"3",4,8.926676,"+33%","3,722",2398,79.048663,9,"Mad Max: Fury Road","Warner Bros.","2015-05-23",153636354
"1388",1387,"4",4,8.049037,"-3%","3,727",2160,404.862176,24,"The Avengers: Age of Ultron","Walt Disney","2015-05-24",NA
"1389",1388,"3",3,9.020878,"+1%","3,722",2424,88.069541,10,"Mad Max: Fury Road","Warner Bros.","2015-05-24",153636354
"1390",1389,"3",3,6.648179,"-26%","3,722",1786,94.71772,11,"Mad Max: Fury Road","Warner Bros.","2015-05-25",153636354
"1391",1390,"4",4,6.507209,"-19%","3,727",1746,411.369385,25,"The Avengers: Age of Ultron","Walt Disney","2015-05-25",NA
"1392",1391,"1",3,3.045462,"-54%","3,722",818,97.763182,12,"Mad Max: Fury Road","Warner Bros.","2015-05-26",153636354
"1393",1392,"4",4,1.949182,"-70%","3,727",523,413.318567,26,"The Avengers: Age of Ultron","Walt Disney","2015-05-26",NA
"1394",1393,"1",1,2.318209,"-24%","3,722",623,100.081391,13,"Mad Max: Fury Road","Warner Bros.","2015-05-27",153636354
"1395",1394,"4",4,1.429415,"-27%","3,727",384,414.747982,27,"The Avengers: Age of Ultron","Walt Disney","2015-05-27",NA
"1396",1395,"4",4,1.402043,"-2%","3,727",376,416.150025,28,"The Avengers: Age of Ultron","Walt Disney","2015-05-28",NA
"1397",1396,"1",1,2.208143,"-5%","3,722",593,102.289534,14,"Mad Max: Fury Road","Warner Bros.","2015-05-28",153636354
"1398",1397,"6",4,2.883572,"+106%","3,228",893,419.033597,29,"The Avengers: Age of Ultron","Walt Disney","2015-05-29",NA
"1399",1398,"3",1,3.880449,"+76%","3,255",1192,106.169983,15,"Mad Max: Fury Road","Warner Bros.","2015-05-29",153636354
"1400",1399,"4",3,5.820128,"+50%","3,255",1788,111.990111,16,"Mad Max: Fury Road","Warner Bros.","2015-05-30",153636354
"1401",1400,"5",6,4.917855,"+71%","3,228",1523,423.951452,30,"The Avengers: Age of Ultron","Walt Disney","2015-05-30",NA
"1402",1401,"5",5,3.599975,"-27%","3,228",1115,427.551427,31,"The Avengers: Age of Ultron","Walt Disney","2015-05-31",NA
"1403",1402,"3",4,4.477659,"-23%","3,255",1376,116.46777,17,"Mad Max: Fury Road","Warner Bros.","2015-05-31",153636354
"1404",1403,"2",3,1.648447,"-63%","3,255",506,118.116217,18,"Mad Max: Fury Road","Warner Bros.","2015-06-01",153636354
"1405",1404,"2",2,1.985244,"+20%","3,255",610,120.101461,19,"Mad Max: Fury Road","Warner Bros.","2015-06-02",153636354
"1406",1405,"3",2,1.457348,"-27%","3,255",448,121.558809,20,"Mad Max: Fury Road","Warner Bros.","2015-06-03",153636354
"1407",1406,"4",3,1.275456,"-12%","3,255",392,122.834265,21,"Mad Max: Fury Road","Warner Bros.","2015-06-04",153636354
"1408",1407,"6",4,2.338428,"+83%","2,720",860,125.172693,22,"Mad Max: Fury Road","Warner Bros.","2015-06-05",153636354
"1409",1408,"5",6,3.241587,"+39%","2,720",1192,128.41428,23,"Mad Max: Fury Road","Warner Bros.","2015-06-06",153636354
"1410",1409,"5",5,2.251438,"-31%","2,720",828,130.665718,24,"Mad Max: Fury Road","Warner Bros.","2015-06-07",153636354
"1411",1410,"5",5,0.989046,"-56%","2,720",364,131.654764,25,"Mad Max: Fury Road","Warner Bros.","2015-06-08",153636354
"1412",1411,"4",5,1.15249,"+17%","2,720",424,132.807254,26,"Mad Max: Fury Road","Warner Bros.","2015-06-09",153636354
"1413",1412,"4",4,0.951219,"-17%","2,720",350,133.758473,27,"Mad Max: Fury Road","Warner Bros.","2015-06-10",153636354
"1414",1413,"6",4,0.719354,"-24%","2,720",264,134.477827,28,"Mad Max: Fury Road","Warner Bros.","2015-06-11",153636354
"1415",1414,"7",6,1.207792,"+68%","2,234",541,135.685619,29,"Mad Max: Fury Road","Warner Bros.","2015-06-12",153636354
"1416",1415,"1",NA,81.95395," ","4,274",19175,81.95395,1,"Jurassic World","Universal","2015-06-12",651771446
"1417",1416,"1",1,69.64483,"-15%","4,274",16295,151.59878,2,"Jurassic World","Universal","2015-06-13",651771446
"1418",1417,"6",7,1.67655,"+39%","2,234",750,137.362169,30,"Mad Max: Fury Road","Warner Bros.","2015-06-13",153636354
"1419",1418,"6",6,1.181625,"-30%","2,234",529,138.543794,31,"Mad Max: Fury Road","Warner Bros.","2015-06-14",153636354
"1420",1419,"1",1,57.20749,"-18%","4,274",13385,208.80627,3,"Jurassic World","Universal","2015-06-14",651771446
"1421",1420,"1",1,25.34482,"-56%","4,274",5930,234.15109,4,"Jurassic World","Universal","2015-06-15",651771446
"1422",1421,"1",1,24.342515,"-4%","4,274",5695,258.493605,5,"Jurassic World","Universal","2015-06-16",651771446
"1423",1422,"1",1,19.89547,"-18%","4,274",4655,278.389075,6,"Jurassic World","Universal","2015-06-17",651771446
"1424",1423,"1",1,17.82258,"-10%","4,274",4170,296.211655,7,"Jurassic World","Universal","2015-06-18",651771446
"1425",1424,"2",1,29.114435,"+63%","4,291",6785,325.32609,8,"Jurassic World","Universal","2015-06-19",651771446
"1426",1425,"1",2,39.112465,"+34%","4,291",9115,364.438555,9,"Jurassic World","Universal","2015-06-20",651771446
"1427",1426,"1",1,38.36154,"-2%","4,291",8940,402.800095,10,"Jurassic World","Universal","2015-06-21",651771446
"1428",1427,"1",1,11.566225,"-70%","4,291",2695,414.36632,11,"Jurassic World","Universal","2015-06-22",651771446
"1429",1428,"1",1,13.13046,"+14%","4,291",3060,427.49678,12,"Jurassic World","Universal","2015-06-23",651771446
"1430",1429,"1",1,9.4402,"-28%","4,291",2200,436.93698,13,"Jurassic World","Universal","2015-06-24",651771446
"1431",1430,"2",1,8.903825,"-6%","4,291",2075,445.840805,14,"Jurassic World","Universal","2015-06-25",651771446
"1432",1431,"2",2,14.692885,"+65%","4,198",3500,460.53369,15,"Jurassic World","Universal","2015-06-26",651771446
"1433",1432,"1",2,22.48029,"+53%","4,198",5355,483.01398,16,"Jurassic World","Universal","2015-06-27",651771446
"1434",1433,"1",1,17.35944,"-23%","4,198",4135,500.37342,17,"Jurassic World","Universal","2015-06-28",651771446
"1435",1434,"2",1,6.52638,"-62%","4,198",1555,506.8998,18,"Jurassic World","Universal","2015-06-29",651771446
"1436",1435,"2",2,7.474355,"+15%","4,198",1780,514.374155,19,"Jurassic World","Universal","2015-06-30",651771446
"1437",1436,"4",2,5.98815,"-20%","3,802",1575,520.362305,20,"Jurassic World","Universal","2015-07-01",651771446
"1438",1437,"2",4,6.93865,"+16%","3,802",1825,527.300955,21,"Jurassic World","Universal","2015-07-02",651771446
"1439",1438,"2",2,11.827605,"+70%","3,737",3165,539.12856,22,"Jurassic World","Universal","2015-07-03",651771446
"1440",1439,"1",2,8.539045,"-28%","3,737",2285,547.667605,23,"Jurassic World","Universal","2015-07-04",651771446
"1441",1440,"2",1,8.875375,"+4%","3,737",2375,556.54298,24,"Jurassic World","Universal","2015-07-05",651771446
"1442",1441,"2",2,4.14905,"-53%","3,737",1110,560.69203,25,"Jurassic World","Universal","2015-07-06",651771446
"1443",1442,"2",2,4.839415,"+17%","3,737",1295,565.531445,26,"Jurassic World","Universal","2015-07-07",651771446
"1444",1443,"2",2,3.755685,"-22%","3,737",1005,569.28713,27,"Jurassic World","Universal","2015-07-08",651771446
"1445",1444,"2",2,3.25119,"-13%","3,737",870,572.53832,28,"Jurassic World","Universal","2015-07-09",651771446
"1446",1445,"3",2,5.419575,"+67%","3,441",1575,577.957895,29,"Jurassic World","Universal","2015-07-10",651771446
"1447",1446,"2",3,7.43256,"+37%","3,441",2160,585.390455,30,"Jurassic World","Universal","2015-07-11",651771446
"1448",1447,"2",2,5.29914,"-29%","3,441",1540,590.689595,31,"Jurassic World","Universal","2015-07-12",651771446
"1449",1448,"1",NA,18.145681," ","3,831",4737,18.145681,1,"The Martian","20th Century Fox","2015-10-02",174906753
"1450",1449,"1",1,22.251765,"+23%","3,831",5808,40.397446,2,"The Martian","20th Century Fox","2015-10-03",174906753
"1451",1450,"1",1,13.911129,"-37%","3,831",3631,54.308575,3,"The Martian","20th Century Fox","2015-10-04",174906753
"1452",1451,"1",1,4.401171,"-68%","3,831",1149,58.709746,4,"The Martian","20th Century Fox","2015-10-05",174906753
"1453",1452,"1",1,5.45724,"+24%","3,831",1424,64.166986,5,"The Martian","20th Century Fox","2015-10-06",174906753
"1454",1453,"1",1,3.74153,"-31%","3,831",977,67.908516,6,"The Martian","20th Century Fox","2015-10-07",174906753
"1455",1454,"1",1,3.801813,"+2%","3,831",992,71.710329,7,"The Martian","20th Century Fox","2015-10-08",174906753
"1456",1455,"1",1,10.729571,"+182%","3,854",2784,82.4399,8,"The Martian","20th Century Fox","2015-10-09",174906753
"1457",1456,"1",1,15.877535,"+48%","3,854",4120,98.317435,9,"The Martian","20th Century Fox","2015-10-10",174906753
"1458",1457,"1",1,10.39816,"-35%","3,854",2698,108.715595,10,"The Martian","20th Century Fox","2015-10-11",174906753
"1459",1458,"1",1,4.900783,"-53%","3,854",1272,113.616378,11,"The Martian","20th Century Fox","2015-10-12",174906753
"1460",1459,"1",1,3.454333,"-30%","3,854",896,117.070711,12,"The Martian","20th Century Fox","2015-10-13",174906753
"1461",1460,"1",1,2.634337,"-24%","3,854",684,119.705048,13,"The Martian","20th Century Fox","2015-10-14",174906753
"1462",1461,"1",1,2.59061,"-2%","3,854",672,122.295658,14,"The Martian","20th Century Fox","2015-10-15",174906753
"1463",1462,"2",1,6.277423,"+142%","3,701",1696,128.573081,15,"The Martian","20th Century Fox","2015-10-16",174906753
"1464",1463,"2",2,9.45639,"+51%","3,701",2555,138.029471,16,"The Martian","20th Century Fox","2015-10-17",174906753
"1465",1464,"2",2,5.566307,"-41%","3,701",1504,143.595778,17,"The Martian","20th Century Fox","2015-10-18",174906753
"1466",1465,"1",2,1.59429,"-71%","3,701",431,145.190068,18,"The Martian","20th Century Fox","2015-10-19",174906753
"1467",1466,"1",1,2.10017,"+32%","3,701",567,147.290238,19,"The Martian","20th Century Fox","2015-10-20",174906753
"1468",1467,"2",1,1.57503,"-25%","3,701",426,148.865268,20,"The Martian","20th Century Fox","2015-10-21",174906753
"1469",1468,"1",2,1.58988,"+1%","3,701",430,150.455148,21,"The Martian","20th Century Fox","2015-10-22",174906753
"1470",1469,"1",1,4.353926,"+174%","3,504",1243,154.809074,22,"The Martian","20th Century Fox","2015-10-23",174906753
